Time_s,P_load_kW,P_pv_kW,P_grid_kW,P_bat_kW,SOC_pct,Rev_kW,Dem_kW,Sm_kW,Mode
36.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
36.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
36.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
36.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
37.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
38.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
39.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
40.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
41.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
42.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
43.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
44.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
45.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
46.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
47.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
48.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.000,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.100,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.200,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.300,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.400,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.500,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.600,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.700,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.800,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
49.900,200.000,150.000,50.000,0.000,50.000,0.000,0.000,0.000,0
50.000,200.000,300.000,-100.000,-10.000,50.000,45.000,0.000,-149.750,1
50.100,200.000,300.000,-90.000,-20.000,50.000,53.100,0.000,-149.501,1
50.200,200.000,300.000,-80.000,-30.000,50.000,56.586,0.000,-149.252,1
50.300,200.000,300.000,-70.000,-40.000,50.000,56.818,0.000,-149.004,1
50.400,200.000,300.000,-60.000,-50.000,50.000,54.749,0.000,-148.756,1
50.500,200.000,300.000,-50.000,-51.044,50.001,51.044,0.000,-148.509,1
50.600,200.000,300.000,-48.956,-48.320,50.001,48.320,0.000,-148.262,1
50.700,200.000,300.000,-51.680,-47.185,50.001,47.185,0.000,-148.015,1
50.800,200.000,300.000,-52.815,-46.787,50.001,46.787,0.000,-147.769,1
50.900,200.000,300.000,-53.213,-46.730,50.001,46.730,0.000,-147.523,1
51.000,200.000,300.000,-53.270,-46.832,50.001,46.832,0.000,-147.277,1
51.100,200.000,300.000,-53.168,-47.006,50.001,47.006,0.000,-147.032,1
51.200,200.000,300.000,-52.994,-47.214,50.001,47.214,0.000,-146.788,1
51.300,200.000,300.000,-52.786,-47.437,50.002,47.437,0.000,-146.543,1
51.400,200.000,300.000,-52.563,-47.666,50.002,47.666,0.000,-146.300,1
51.500,200.000,300.000,-52.334,-47.898,50.002,47.898,0.000,-146.056,1
51.600,200.000,300.000,-52.102,-48.130,50.002,48.130,0.000,-145.813,1
51.700,200.000,300.000,-51.870,-48.362,50.002,48.362,0.000,-145.570,1
51.800,200.000,300.000,-51.638,-48.593,50.002,48.593,0.000,-145.328,1
51.900,200.000,300.000,-51.407,-48.823,50.002,48.823,0.000,-145.086,1
52.000,200.000,300.000,-51.177,-49.053,50.003,49.053,0.000,-144.845,1
52.100,200.000,300.000,-50.947,-49.281,50.003,49.281,0.000,-144.604,1
52.200,200.000,300.000,-50.719,-49.508,50.003,49.508,0.000,-144.363,1
52.300,200.000,300.000,-50.492,-49.735,50.003,49.735,0.000,-144.123,1
52.400,200.000,300.000,-50.265,-49.960,50.003,49.960,0.000,-143.883,1
52.500,200.000,300.000,-50.040,-50.184,50.003,50.184,0.000,-143.644,1
52.600,200.000,300.000,-49.816,-50.407,50.003,50.407,0.000,-143.405,1
52.700,200.000,300.000,-49.593,-50.630,50.004,50.630,0.000,-143.166,1
52.800,200.000,300.000,-49.370,-50.851,50.004,50.851,0.000,-142.928,1
52.900,200.000,300.000,-49.149,-51.071,50.004,51.071,0.000,-142.690,1
53.000,200.000,300.000,-48.929,-51.290,50.004,51.290,0.000,-142.453,1
53.100,200.000,300.000,-48.710,-51.509,50.004,51.509,0.000,-142.216,1
53.200,200.000,300.000,-48.491,-51.726,50.004,51.726,0.000,-141.979,1
53.300,200.000,300.000,-48.274,-51.942,50.004,51.942,0.000,-141.743,1
53.400,200.000,300.000,-48.058,-52.158,50.005,52.158,0.000,-141.507,1
53.500,200.000,300.000,-47.842,-52.372,50.005,52.372,0.000,-141.272,1
53.600,200.000,300.000,-47.628,-52.586,50.005,52.586,0.000,-141.037,1
53.700,200.000,300.000,-47.414,-52.798,50.005,52.798,0.000,-140.802,1
53.800,200.000,300.000,-47.202,-53.010,50.005,53.010,0.000,-140.568,1
53.900,200.000,300.000,-46.990,-53.220,50.005,53.220,0.000,-140.334,1
54.000,200.000,300.000,-46.780,-53.430,50.005,53.430,0.000,-140.100,1
54.100,200.000,300.000,-46.570,-53.639,50.006,53.639,0.000,-139.867,1
54.200,200.000,300.000,-46.361,-53.846,50.006,53.846,0.000,-139.634,1
54.300,200.000,300.000,-46.154,-54.053,50.006,54.053,0.000,-139.402,1
54.400,200.000,300.000,-45.947,-54.259,50.006,54.259,0.000,-139.170,1
54.500,200.000,300.000,-45.741,-54.464,50.006,54.464,0.000,-138.939,1
54.600,200.000,300.000,-45.536,-54.668,50.006,54.668,0.000,-138.707,1
54.700,200.000,300.000,-45.332,-54.871,50.006,54.871,0.000,-138.477,1
54.800,200.000,300.000,-45.129,-55.074,50.007,55.074,0.000,-138.246,1
54.900,200.000,300.000,-44.926,-55.275,50.007,55.275,0.000,-138.016,1
55.000,200.000,300.000,-44.725,-55.475,50.007,55.475,0.000,-137.787,1
55.100,200.000,300.000,-44.525,-55.675,50.007,55.675,0.000,-137.557,1
55.200,200.000,300.000,-44.325,-55.874,50.007,55.874,0.000,-137.328,1
55.300,200.000,300.000,-44.126,-56.071,50.007,56.071,0.000,-137.100,1
55.400,200.000,300.000,-43.929,-56.268,50.008,56.268,0.000,-136.872,1
55.500,200.000,300.000,-43.732,-56.464,50.008,56.464,0.000,-136.644,1
55.600,200.000,300.000,-43.536,-56.659,50.008,56.659,0.000,-136.417,1
55.700,200.000,300.000,-43.341,-56.854,50.008,56.854,0.000,-136.190,1
55.800,200.000,300.000,-43.146,-57.047,50.008,57.047,0.000,-135.963,1
55.900,200.000,300.000,-42.953,-57.239,50.008,57.239,0.000,-135.737,1
56.000,200.000,300.000,-42.761,-57.431,50.008,57.431,0.000,-135.511,1
56.100,200.000,300.000,-42.569,-57.622,50.009,57.622,0.000,-135.286,1
56.200,200.000,300.000,-42.378,-57.812,50.009,57.812,0.000,-135.060,1
56.300,200.000,300.000,-42.188,-58.001,50.009,58.001,0.000,-134.836,1
56.400,200.000,300.000,-41.999,-58.189,50.009,58.189,0.000,-134.611,1
56.500,200.000,300.000,-41.811,-58.376,50.009,58.376,0.000,-134.387,1
56.600,200.000,300.000,-41.624,-58.563,50.009,58.563,0.000,-134.164,1
56.700,200.000,300.000,-41.437,-58.749,50.010,58.749,0.000,-133.941,1
56.800,200.000,300.000,-41.251,-58.934,50.010,58.934,0.000,-133.718,1
56.900,200.000,300.000,-41.066,-59.118,50.010,59.118,0.000,-133.495,1
57.000,200.000,300.000,-40.882,-59.301,50.010,59.301,0.000,-133.273,1
57.100,200.000,300.000,-40.699,-59.483,50.010,59.483,0.000,-133.051,1
57.200,200.000,300.000,-40.517,-59.665,50.010,59.665,0.000,-132.830,1
57.300,200.000,300.000,-40.335,-59.846,50.011,59.846,0.000,-132.609,1
57.400,200.000,300.000,-40.154,-60.026,50.011,60.026,0.000,-132.388,1
57.500,200.000,300.000,-39.974,-60.205,50.011,60.205,0.000,-132.168,1
57.600,200.000,300.000,-39.795,-60.383,50.011,60.383,0.000,-131.948,1
57.700,200.000,300.000,-39.617,-60.561,50.011,60.561,0.000,-131.729,1
57.800,200.000,300.000,-39.439,-60.737,50.011,60.737,0.000,-131.509,1
57.900,200.000,300.000,-39.263,-60.913,50.012,60.913,0.000,-131.291,1
58.000,200.000,300.000,-39.087,-61.088,50.012,61.088,0.000,-131.072,1
58.100,200.000,300.000,-38.912,-61.263,50.012,61.263,0.000,-130.854,1
58.200,200.000,300.000,-38.737,-61.436,50.012,61.436,0.000,-130.636,1
58.300,200.000,300.000,-38.564,-61.609,50.012,61.609,0.000,-130.419,1
58.400,200.000,300.000,-38.391,-61.781,50.012,61.781,0.000,-130.202,1
58.500,200.000,300.000,-38.219,-61.953,50.013,61.953,0.000,-129.985,1
58.600,200.000,300.000,-38.047,-62.123,50.013,62.123,0.000,-129.769,1
58.700,200.000,300.000,-37.877,-62.293,50.013,62.293,0.000,-129.553,1
58.800,200.000,300.000,-37.707,-62.462,50.013,62.462,0.000,-129.338,1
58.900,200.000,300.000,-37.538,-62.630,50.013,62.630,0.000,-129.122,1
59.000,200.000,300.000,-37.370,-62.798,50.014,62.798,0.000,-128.907,1
59.100,200.000,300.000,-37.202,-62.964,50.014,62.964,0.000,-128.693,1
59.200,200.000,300.000,-37.036,-63.130,50.014,63.130,0.000,-128.479,1
59.300,200.000,300.000,-36.870,-63.296,50.014,63.296,0.000,-128.265,1
59.400,200.000,300.000,-36.704,-63.460,50.014,63.460,0.000,-128.052,1
59.500,200.000,300.000,-36.540,-63.624,50.014,63.624,0.000,-127.839,1
59.600,200.000,300.000,-36.376,-63.787,50.015,63.787,0.000,-127.626,1
59.700,200.000,300.000,-36.213,-63.949,50.015,63.949,0.000,-127.414,1
59.800,200.000,300.000,-36.051,-64.111,50.015,64.111,0.000,-127.202,1
59.900,200.000,300.000,-35.889,-64.272,50.015,64.272,0.000,-126.990,1
60.000,200.000,300.000,-35.728,-64.432,50.015,64.432,0.000,-126.779,1
60.100,200.000,300.000,-35.568,-64.591,50.015,64.591,0.000,-126.568,1
60.200,200.000,300.000,-35.409,-64.750,50.016,64.750,0.000,-126.357,1
60.300,200.000,300.000,-35.250,-64.908,50.016,64.908,0.000,-126.147,1
60.400,200.000,300.000,-35.092,-65.065,50.016,65.065,0.000,-125.937,1
60.500,200.000,300.000,-34.935,-65.222,50.016,65.222,0.000,-125.727,1
60.600,200.000,300.000,-34.778,-65.377,50.016,65.377,0.000,-125.518,1
60.700,200.000,300.000,-34.623,-65.533,50.017,65.533,0.000,-125.309,1
60.800,200.000,300.000,-34.467,-65.687,50.017,65.687,0.000,-125.101,1
60.900,200.000,300.000,-34.313,-65.841,50.017,65.841,0.000,-124.893,1
61.000,200.000,300.000,-34.159,-65.994,50.017,65.994,0.000,-124.685,1
61.100,200.000,300.000,-34.006,-66.146,50.017,66.146,0.000,-124.477,1
61.200,200.000,300.000,-33.854,-66.298,50.017,66.298,0.000,-124.270,1
61.300,200.000,300.000,-33.702,-66.449,50.018,66.449,0.000,-124.063,1
61.400,200.000,300.000,-33.551,-66.599,50.018,66.599,0.000,-123.857,1
61.500,200.000,300.000,-33.401,-66.749,50.018,66.749,0.000,-123.651,1
61.600,200.000,300.000,-33.251,-66.898,50.018,66.898,0.000,-123.445,1
61.700,200.000,300.000,-33.102,-67.046,50.018,67.046,0.000,-123.240,1
61.800,200.000,300.000,-32.954,-67.194,50.019,67.194,0.000,-123.035,1
61.900,200.000,300.000,-32.806,-67.341,50.019,67.341,0.000,-122.830,1
62.000,200.000,300.000,-32.659,-67.488,50.019,67.488,0.000,-122.626,1
62.100,200.000,300.000,-32.512,-67.633,50.019,67.633,0.000,-122.422,1
62.200,200.000,300.000,-32.367,-67.778,50.019,67.778,0.000,-122.218,1
62.300,200.000,300.000,-32.222,-67.923,50.020,67.923,0.000,-122.015,1
62.400,200.000,300.000,-32.077,-68.066,50.020,68.066,0.000,-121.812,1
62.500,200.000,300.000,-31.934,-68.210,50.020,68.210,0.000,-121.609,1
62.600,200.000,300.000,-31.790,-68.352,50.020,68.352,0.000,-121.407,1
62.700,200.000,300.000,-31.648,-68.494,50.020,68.494,0.000,-121.205,1
62.800,200.000,300.000,-31.506,-68.635,50.020,68.635,0.000,-121.003,1
62.900,200.000,300.000,-31.365,-68.776,50.021,68.776,0.000,-120.802,1
63.000,200.000,300.000,-31.224,-68.916,50.021,68.916,0.000,-120.601,1
63.100,200.000,300.000,-31.084,-69.055,50.021,69.055,0.000,-120.400,1
63.200,200.000,300.000,-30.945,-69.194,50.021,69.194,0.000,-120.200,1
63.300,200.000,300.000,-30.806,-69.332,50.021,69.332,0.000,-120.000,1
63.400,200.000,300.000,-30.668,-69.469,50.022,69.469,0.000,-119.800,1
63.500,200.000,300.000,-30.531,-69.606,50.022,69.606,0.000,-119.601,1
63.600,200.000,300.000,-30.394,-69.742,50.022,69.742,0.000,-119.402,1
63.700,200.000,300.000,-30.258,-69.878,50.022,69.878,0.000,-119.203,1
63.800,200.000,300.000,-30.122,-70.013,50.022,70.013,0.000,-119.005,1
63.900,200.000,300.000,-29.987,-70.147,50.023,70.147,0.000,-118.807,1
64.000,200.000,300.000,-29.853,-70.281,50.023,70.281,0.000,-118.609,1
64.100,200.000,300.000,-29.719,-70.414,50.023,70.414,0.000,-118.411,1
64.200,200.000,300.000,-29.586,-70.547,50.023,70.547,0.000,-118.214,1
64.300,200.000,300.000,-29.453,-70.679,50.023,70.679,0.000,-118.018,1
64.400,200.000,300.000,-29.321,-70.810,50.024,70.810,0.000,-117.821,1
64.500,200.000,300.000,-29.190,-70.941,50.024,70.941,0.000,-117.625,1
64.600,200.000,300.000,-29.059,-71.071,50.024,71.071,0.000,-117.430,1
64.700,200.000,300.000,-28.929,-71.201,50.024,71.201,0.000,-117.234,1
64.800,200.000,300.000,-28.799,-71.330,50.024,71.330,0.000,-117.039,1
64.900,200.000,300.000,-28.670,-71.458,50.025,71.458,0.000,-116.844,1
65.000,200.000,300.000,-28.542,-71.586,50.025,71.586,0.000,-116.650,1
65.100,200.000,300.000,-28.414,-71.714,50.025,71.714,0.000,-116.456,1
65.200,200.000,300.000,-28.286,-71.840,50.025,71.840,0.000,-116.262,1
65.300,200.000,300.000,-28.160,-71.967,50.025,71.967,0.000,-116.069,1
65.400,200.000,300.000,-28.033,-72.092,50.026,72.092,0.000,-115.876,1
65.500,200.000,300.000,-27.908,-72.217,50.026,72.217,0.000,-115.683,1
65.600,200.000,300.000,-27.783,-72.342,50.026,72.342,0.000,-115.490,1
65.700,200.000,300.000,-27.658,-72.466,50.026,72.466,0.000,-115.298,1
65.800,200.000,300.000,-27.534,-72.589,50.026,72.589,0.000,-115.106,1
65.900,200.000,300.000,-27.411,-72.712,50.027,72.712,0.000,-114.915,1
66.000,200.000,300.000,-27.288,-72.834,50.027,72.834,0.000,-114.724,1
66.100,200.000,300.000,-27.166,-72.956,50.027,72.956,0.000,-114.533,1
66.200,200.000,300.000,-27.044,-73.077,50.027,73.077,0.000,-114.342,1
66.300,200.000,300.000,-26.923,-73.198,50.027,73.198,0.000,-114.152,1
66.400,200.000,300.000,-26.802,-73.318,50.028,73.318,0.000,-113.962,1
66.500,200.000,300.000,-26.682,-73.438,50.028,73.438,0.000,-113.772,1
66.600,200.000,300.000,-26.562,-73.557,50.028,73.557,0.000,-113.583,1
66.700,200.000,300.000,-26.443,-73.675,50.028,73.675,0.000,-113.394,1
66.800,200.000,300.000,-26.325,-73.793,50.028,73.793,0.000,-113.205,1
66.900,200.000,300.000,-26.207,-73.911,50.029,73.911,0.000,-113.017,1
67.000,200.000,300.000,-26.089,-74.028,50.029,74.028,0.000,-112.829,1
67.100,200.000,300.000,-25.972,-74.144,50.029,74.144,0.000,-112.641,1
67.200,200.000,300.000,-25.856,-74.260,50.029,74.260,0.000,-112.454,1
67.300,200.000,300.000,-25.740,-74.375,50.029,74.375,0.000,-112.267,1
67.400,200.000,300.000,-25.625,-74.490,50.030,74.490,0.000,-112.080,1
67.500,200.000,300.000,-25.510,-74.604,50.030,74.604,0.000,-111.893,1
67.600,200.000,300.000,-25.396,-74.718,50.030,74.718,0.000,-111.707,1
67.700,200.000,300.000,-25.282,-74.831,50.030,74.831,0.000,-111.521,1
67.800,200.000,300.000,-25.169,-74.944,50.030,74.944,0.000,-111.336,1
67.900,200.000,300.000,-25.056,-75.057,50.031,75.057,0.000,-111.150,1
68.000,200.000,300.000,-24.943,-75.168,50.031,75.168,0.000,-110.966,1
68.100,200.000,300.000,-24.832,-75.280,50.031,75.280,0.000,-110.781,1
68.200,200.000,300.000,-24.720,-75.390,50.031,75.390,0.000,-110.597,1
68.300,200.000,300.000,-24.610,-75.501,50.032,75.501,0.000,-110.413,1
68.400,200.000,300.000,-24.499,-75.610,50.032,75.610,0.000,-110.229,1
68.500,200.000,300.000,-24.390,-75.720,50.032,75.720,0.000,-110.045,1
68.600,200.000,300.000,-24.280,-75.829,50.032,75.829,0.000,-109.862,1
68.700,200.000,300.000,-24.171,-75.937,50.032,75.937,0.000,-109.680,1
68.800,200.000,300.000,-24.063,-76.045,50.033,76.045,0.000,-109.497,1
68.900,200.000,300.000,-23.955,-76.152,50.033,76.152,0.000,-109.315,1
69.000,200.000,300.000,-23.848,-76.259,50.033,76.259,0.000,-109.133,1
69.100,200.000,300.000,-23.741,-76.365,50.033,76.365,0.000,-108.951,1
69.200,200.000,300.000,-23.635,-76.471,50.033,76.471,0.000,-108.770,1
69.300,200.000,300.000,-23.529,-76.577,50.034,76.577,0.000,-108.589,1
